id_estudo,titulo,classificacao,setor_primario,familia_mecanismo,camada_normalizada,pagina_evidencia,trecho_evidencia,arquivo_pdf,hash_pdf,status_validacao
CAND-000789__41d61e4c,A toolbox for surfacing health equity harms and biases in large language models,evidencia_apoio,Saúde e medicina,Supervisão humana e escalonamento,Interacional,1,Nature Medicine | Volume 30 | December 2024 | 3590–3600,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000789__41d61e4c.pdf,b50534c684801223a826309b67245bd3eba092abb69e328bcf424a79598a1e7a,validado_pelo_autor
CAND-000789__41d61e4c,A toolbox for surfacing health equity harms and biases in large language models,evidencia_apoio,Saúde e medicina,Supervisão humana e escalonamento,Organizacional,1,Nature Medicine | Volume 30 | December 2024 | 3590–3600,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000789__41d61e4c.pdf,b50534c684801223a826309b67245bd3eba092abb69e328bcf424a79598a1e7a,validado_pelo_autor
CAND-000789__41d61e4c,A toolbox for surfacing health equity harms and biases in large language models,evidencia_apoio,Saúde e medicina,Supervisão humana e escalonamento,Regulatória,1,Nature Medicine | Volume 30 | December 2024 | 3590–3600,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000789__41d61e4c.pdf,b50534c684801223a826309b67245bd3eba092abb69e328bcf424a79598a1e7a,validado_pelo_autor
CAND-000799__c16dcab8,"Artificial Intelligence and Decision-Making in Oncology: A Review of Ethical, Legal, and Informed Consent Challenges",evidencia_apoio,Saúde e medicina,Compliance e gestão de risco,Organizacional,1,This systematic review followed the PRISMA 2020 guidelines and was prospectively registered in the PROSPERO (CRD420251046482) database.,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000799__c16dcab8.pdf,ae8e9cd752771faeba35a55cce90cbea4317754dda7c9d476101f918b34cc71a,validado_pelo_autor
CAND-000799__c16dcab8,"Artificial Intelligence and Decision-Making in Oncology: A Review of Ethical, Legal, and Informed Consent Challenges",evidencia_apoio,Saúde e medicina,Compliance e gestão de risco,Regulatória,1,This systematic review followed the PRISMA 2020 guidelines and was prospectively registered in the PROSPERO (CRD420251046482) database.,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000799__c16dcab8.pdf,ae8e9cd752771faeba35a55cce90cbea4317754dda7c9d476101f918b34cc71a,validado_pelo_autor
CAND-000799__c16dcab8,"Artificial Intelligence and Decision-Making in Oncology: A Review of Ethical, Legal, and Informed Consent Challenges",evidencia_apoio,Saúde e medicina,Accountability e auditoria,Organizacional,1,This systematic review followed the PRISMA 2020 guidelines and was prospectively registered in the PROSPERO (CRD420251046482) database.,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000799__c16dcab8.pdf,ae8e9cd752771faeba35a55cce90cbea4317754dda7c9d476101f918b34cc71a,validado_pelo_autor
CAND-000799__c16dcab8,"Artificial Intelligence and Decision-Making in Oncology: A Review of Ethical, Legal, and Informed Consent Challenges",evidencia_apoio,Saúde e medicina,Accountability e auditoria,Regulatória,1,This systematic review followed the PRISMA 2020 guidelines and was prospectively registered in the PROSPERO (CRD420251046482) database.,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000799__c16dcab8.pdf,ae8e9cd752771faeba35a55cce90cbea4317754dda7c9d476101f918b34cc71a,validado_pelo_autor
CAND-000799__c16dcab8,"Artificial Intelligence and Decision-Making in Oncology: A Review of Ethical, Legal, and Informed Consent Challenges",evidencia_apoio,Saúde e medicina,Supervisão humana e escalonamento,Organizacional,1,This systematic review followed the PRISMA 2020 guidelines and was prospectively registered in the PROSPERO (CRD420251046482) database.,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000799__c16dcab8.pdf,ae8e9cd752771faeba35a55cce90cbea4317754dda7c9d476101f918b34cc71a,validado_pelo_autor
CAND-000799__c16dcab8,"Artificial Intelligence and Decision-Making in Oncology: A Review of Ethical, Legal, and Informed Consent Challenges",evidencia_apoio,Saúde e medicina,Supervisão humana e escalonamento,Regulatória,1,This systematic review followed the PRISMA 2020 guidelines and was prospectively registered in the PROSPERO (CRD420251046482) database.,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000799__c16dcab8.pdf,ae8e9cd752771faeba35a55cce90cbea4317754dda7c9d476101f918b34cc71a,validado_pelo_autor
CAND-000811__a9083e0f,On the Complexities of Testing for Compliance with Human Oversight Requirements in AI Regulation,evidencia_apoio,Multissetorial,Compliance e gestão de risco,Técnica,1,Human oversight requirements are a core component of the European AI Act and in AI governance.,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000811__a9083e0f.pdf,b713f4132479be0cb4a4ad923a6b5adcf4433f12ebc8b05d83df384b4784ca46,validado_pelo_autor
CAND-000811__a9083e0f,On the Complexities of Testing for Compliance with Human Oversight Requirements in AI Regulation,evidencia_apoio,Multissetorial,Compliance e gestão de risco,Organizacional,1,Human oversight requirements are a core component of the European AI Act and in AI governance.,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000811__a9083e0f.pdf,b713f4132479be0cb4a4ad923a6b5adcf4433f12ebc8b05d83df384b4784ca46,validado_pelo_autor
CAND-000811__a9083e0f,On the Complexities of Testing for Compliance with Human Oversight Requirements in AI Regulation,evidencia_apoio,Multissetorial,Compliance e gestão de risco,Regulatória,1,Human oversight requirements are a core component of the European AI Act and in AI governance.,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000811__a9083e0f.pdf,b713f4132479be0cb4a4ad923a6b5adcf4433f12ebc8b05d83df384b4784ca46,validado_pelo_autor
CAND-000811__a9083e0f,On the Complexities of Testing for Compliance with Human Oversight Requirements in AI Regulation,evidencia_apoio,Multissetorial,Controles técnicos e avaliação,Técnica,1,Human oversight requirements are a core component of the European AI Act and in AI governance.,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000811__a9083e0f.pdf,b713f4132479be0cb4a4ad923a6b5adcf4433f12ebc8b05d83df384b4784ca46,validado_pelo_autor
CAND-000811__a9083e0f,On the Complexities of Testing for Compliance with Human Oversight Requirements in AI Regulation,evidencia_apoio,Multissetorial,Controles técnicos e avaliação,Organizacional,1,Human oversight requirements are a core component of the European AI Act and in AI governance.,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000811__a9083e0f.pdf,b713f4132479be0cb4a4ad923a6b5adcf4433f12ebc8b05d83df384b4784ca46,validado_pelo_autor
CAND-000811__a9083e0f,On the Complexities of Testing for Compliance with Human Oversight Requirements in AI Regulation,evidencia_apoio,Multissetorial,Controles técnicos e avaliação,Regulatória,1,Human oversight requirements are a core component of the European AI Act and in AI governance.,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000811__a9083e0f.pdf,b713f4132479be0cb4a4ad923a6b5adcf4433f12ebc8b05d83df384b4784ca46,validado_pelo_autor
CAND-000811__a9083e0f,On the Complexities of Testing for Compliance with Human Oversight Requirements in AI Regulation,evidencia_apoio,Multissetorial,Accountability e auditoria,Técnica,1,Human oversight requirements are a core component of the European AI Act and in AI governance.,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000811__a9083e0f.pdf,b713f4132479be0cb4a4ad923a6b5adcf4433f12ebc8b05d83df384b4784ca46,validado_pelo_autor
CAND-000811__a9083e0f,On the Complexities of Testing for Compliance with Human Oversight Requirements in AI Regulation,evidencia_apoio,Multissetorial,Accountability e auditoria,Organizacional,1,Human oversight requirements are a core component of the European AI Act and in AI governance.,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000811__a9083e0f.pdf,b713f4132479be0cb4a4ad923a6b5adcf4433f12ebc8b05d83df384b4784ca46,validado_pelo_autor
CAND-000811__a9083e0f,On the Complexities of Testing for Compliance with Human Oversight Requirements in AI Regulation,evidencia_apoio,Multissetorial,Accountability e auditoria,Regulatória,1,Human oversight requirements are a core component of the European AI Act and in AI governance.,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000811__a9083e0f.pdf,b713f4132479be0cb4a4ad923a6b5adcf4433f12ebc8b05d83df384b4784ca46,validado_pelo_autor
CAND-000811__a9083e0f,On the Complexities of Testing for Compliance with Human Oversight Requirements in AI Regulation,evidencia_apoio,Multissetorial,Supervisão humana e escalonamento,Técnica,1,Human oversight requirements are a core component of the European AI Act and in AI governance.,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000811__a9083e0f.pdf,b713f4132479be0cb4a4ad923a6b5adcf4433f12ebc8b05d83df384b4784ca46,validado_pelo_autor
CAND-000811__a9083e0f,On the Complexities of Testing for Compliance with Human Oversight Requirements in AI Regulation,evidencia_apoio,Multissetorial,Supervisão humana e escalonamento,Organizacional,1,Human oversight requirements are a core component of the European AI Act and in AI governance.,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000811__a9083e0f.pdf,b713f4132479be0cb4a4ad923a6b5adcf4433f12ebc8b05d83df384b4784ca46,validado_pelo_autor
CAND-000811__a9083e0f,On the Complexities of Testing for Compliance with Human Oversight Requirements in AI Regulation,evidencia_apoio,Multissetorial,Supervisão humana e escalonamento,Regulatória,1,Human oversight requirements are a core component of the European AI Act and in AI governance.,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000811__a9083e0f.pdf,b713f4132479be0cb4a4ad923a6b5adcf4433f12ebc8b05d83df384b4784ca46,validado_pelo_autor
CAND-000815__0b2e372a,SkinGPT-4: An Interactive Dermatology Diagnostic System with Visual Large Language Model,evidencia_apoio,Saúde e medicina,Compliance e gestão de risco,Regulatória,1,"SkinGPT-4 leverages a fine-tuned version of MiniGPT-4, trained on an extensive collection of skin disease images",arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000815__0b2e372a.pdf,f2957dc35694bc819c561aa192731281f28c6299989c4f4ed4d95612eaefa27a,validado_pelo_autor
CAND-000842__2434fb53,Assessing the research landscape and clinical utility of large language models: a scoping review,evidencia_apoio,Saúde e medicina,Compliance e gestão de risco,Técnica,1,Park et al. BMC Medical Informatics and Decision Making (2024) 24:72 https://doi.org/10.1186/s12911-024-02459-6,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000842__2434fb53.pdf,01480bbc631279b9cf64018cebc0fd7ca8df821a0d2a9054938ff4e906bf4572,validado_pelo_autor
CAND-000842__2434fb53,Assessing the research landscape and clinical utility of large language models: a scoping review,evidencia_apoio,Saúde e medicina,Compliance e gestão de risco,Organizacional,1,Park et al. BMC Medical Informatics and Decision Making (2024) 24:72 https://doi.org/10.1186/s12911-024-02459-6,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000842__2434fb53.pdf,01480bbc631279b9cf64018cebc0fd7ca8df821a0d2a9054938ff4e906bf4572,validado_pelo_autor
CAND-000842__2434fb53,Assessing the research landscape and clinical utility of large language models: a scoping review,evidencia_apoio,Saúde e medicina,Compliance e gestão de risco,Regulatória,1,Park et al. BMC Medical Informatics and Decision Making (2024) 24:72 https://doi.org/10.1186/s12911-024-02459-6,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000842__2434fb53.pdf,01480bbc631279b9cf64018cebc0fd7ca8df821a0d2a9054938ff4e906bf4572,validado_pelo_autor
CAND-000842__2434fb53,Assessing the research landscape and clinical utility of large language models: a scoping review,evidencia_apoio,Saúde e medicina,Controles técnicos e avaliação,Técnica,1,Park et al. BMC Medical Informatics and Decision Making (2024) 24:72 https://doi.org/10.1186/s12911-024-02459-6,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000842__2434fb53.pdf,01480bbc631279b9cf64018cebc0fd7ca8df821a0d2a9054938ff4e906bf4572,validado_pelo_autor
CAND-000842__2434fb53,Assessing the research landscape and clinical utility of large language models: a scoping review,evidencia_apoio,Saúde e medicina,Controles técnicos e avaliação,Organizacional,1,Park et al. BMC Medical Informatics and Decision Making (2024) 24:72 https://doi.org/10.1186/s12911-024-02459-6,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000842__2434fb53.pdf,01480bbc631279b9cf64018cebc0fd7ca8df821a0d2a9054938ff4e906bf4572,validado_pelo_autor
CAND-000842__2434fb53,Assessing the research landscape and clinical utility of large language models: a scoping review,evidencia_apoio,Saúde e medicina,Controles técnicos e avaliação,Regulatória,1,Park et al. BMC Medical Informatics and Decision Making (2024) 24:72 https://doi.org/10.1186/s12911-024-02459-6,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000842__2434fb53.pdf,01480bbc631279b9cf64018cebc0fd7ca8df821a0d2a9054938ff4e906bf4572,validado_pelo_autor
CAND-000842__2434fb53,Assessing the research landscape and clinical utility of large language models: a scoping review,evidencia_apoio,Saúde e medicina,Supervisão humana e escalonamento,Técnica,1,Park et al. BMC Medical Informatics and Decision Making (2024) 24:72 https://doi.org/10.1186/s12911-024-02459-6,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000842__2434fb53.pdf,01480bbc631279b9cf64018cebc0fd7ca8df821a0d2a9054938ff4e906bf4572,validado_pelo_autor
CAND-000842__2434fb53,Assessing the research landscape and clinical utility of large language models: a scoping review,evidencia_apoio,Saúde e medicina,Supervisão humana e escalonamento,Organizacional,1,Park et al. BMC Medical Informatics and Decision Making (2024) 24:72 https://doi.org/10.1186/s12911-024-02459-6,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000842__2434fb53.pdf,01480bbc631279b9cf64018cebc0fd7ca8df821a0d2a9054938ff4e906bf4572,validado_pelo_autor
CAND-000842__2434fb53,Assessing the research landscape and clinical utility of large language models: a scoping review,evidencia_apoio,Saúde e medicina,Supervisão humana e escalonamento,Regulatória,1,Park et al. BMC Medical Informatics and Decision Making (2024) 24:72 https://doi.org/10.1186/s12911-024-02459-6,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000842__2434fb53.pdf,01480bbc631279b9cf64018cebc0fd7ca8df821a0d2a9054938ff4e906bf4572,validado_pelo_autor
CAND-000861__7a07e764,A Categorical Archive of ChatGPT Failures,evidencia_apoio,Multissetorial,Compliance e gestão de risco,Interacional,2,"However, a comprehensive analysis of ChatGPT’s failures is lacking, which is the focus of this study.",arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000861__7a07e764.pdf,9ec87145716b3e0a912ba27f8c3e71e892ee486ee02fd2fd54c9d4faadcc2f1c,validado_pelo_autor
CAND-000861__7a07e764,A Categorical Archive of ChatGPT Failures,evidencia_apoio,Multissetorial,Compliance e gestão de risco,Regulatória,2,"However, a comprehensive analysis of ChatGPT’s failures is lacking, which is the focus of this study.",arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000861__7a07e764.pdf,9ec87145716b3e0a912ba27f8c3e71e892ee486ee02fd2fd54c9d4faadcc2f1c,validado_pelo_autor
CAND-000861__7a07e764,A Categorical Archive of ChatGPT Failures,evidencia_apoio,Multissetorial,"Explicabilidade, confiança e limites",Interacional,2,"However, a comprehensive analysis of ChatGPT’s failures is lacking, which is the focus of this study.",arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000861__7a07e764.pdf,9ec87145716b3e0a912ba27f8c3e71e892ee486ee02fd2fd54c9d4faadcc2f1c,validado_pelo_autor
CAND-000861__7a07e764,A Categorical Archive of ChatGPT Failures,evidencia_apoio,Multissetorial,"Explicabilidade, confiança e limites",Regulatória,2,"However, a comprehensive analysis of ChatGPT’s failures is lacking, which is the focus of this study.",arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000861__7a07e764.pdf,9ec87145716b3e0a912ba27f8c3e71e892ee486ee02fd2fd54c9d4faadcc2f1c,validado_pelo_autor
CAND-000864__1f3ce3cc,SILO Language Models: Isolating Legal Risk in a Nonparametric Datastore,evidencia_apoio,Multissetorial,Compliance e gestão de risco,Técnica,1,"We present SILO, a new language model that manages this risk-performance tradeoff during inference.",arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000864__1f3ce3cc.pdf,ba19745182092591a0bb78acbc0e764266ea617576ce6f76958ba4c2498c7027,validado_pelo_autor
CAND-000864__1f3ce3cc,SILO Language Models: Isolating Legal Risk in a Nonparametric Datastore,evidencia_apoio,Multissetorial,Compliance e gestão de risco,Regulatória,1,"We present SILO, a new language model that manages this risk-performance tradeoff during inference.",arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000864__1f3ce3cc.pdf,ba19745182092591a0bb78acbc0e764266ea617576ce6f76958ba4c2498c7027,validado_pelo_autor
CAND-000864__1f3ce3cc,SILO Language Models: Isolating Legal Risk in a Nonparametric Datastore,evidencia_apoio,Multissetorial,Governança do conhecimento,Técnica,1,"We present SILO, a new language model that manages this risk-performance tradeoff during inference.",arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000864__1f3ce3cc.pdf,ba19745182092591a0bb78acbc0e764266ea617576ce6f76958ba4c2498c7027,validado_pelo_autor
CAND-000864__1f3ce3cc,SILO Language Models: Isolating Legal Risk in a Nonparametric Datastore,evidencia_apoio,Multissetorial,Governança do conhecimento,Regulatória,1,"We present SILO, a new language model that manages this risk-performance tradeoff during inference.",arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000864__1f3ce3cc.pdf,ba19745182092591a0bb78acbc0e764266ea617576ce6f76958ba4c2498c7027,validado_pelo_autor
CAND-000973__92b52521,"Generative AI for Transformative Healthcare: A Comprehensive Study of Emerging Models, Applications, Case Studies and Limitations",evidencia_apoio,Saúde e medicina,Compliance e gestão de risco,Interacional,1,"Generative AI for Transformative Healthcare: A Comprehensive Study of Emerging Models, Applications, Case Studies and Limitations",arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000973__92b52521.pdf,068c7c2d63826c4ae68d5c459c09d42c1604f4f913105055a8fe644d9fad3c4b,validado_pelo_autor
CAND-000973__92b52521,"Generative AI for Transformative Healthcare: A Comprehensive Study of Emerging Models, Applications, Case Studies and Limitations",evidencia_apoio,Saúde e medicina,Compliance e gestão de risco,Regulatória,1,"Generative AI for Transformative Healthcare: A Comprehensive Study of Emerging Models, Applications, Case Studies and Limitations",arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000973__92b52521.pdf,068c7c2d63826c4ae68d5c459c09d42c1604f4f913105055a8fe644d9fad3c4b,validado_pelo_autor
CAND-000973__92b52521,"Generative AI for Transformative Healthcare: A Comprehensive Study of Emerging Models, Applications, Case Studies and Limitations",evidencia_apoio,Saúde e medicina,"Explicabilidade, confiança e limites",Interacional,1,"Generative AI for Transformative Healthcare: A Comprehensive Study of Emerging Models, Applications, Case Studies and Limitations",arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000973__92b52521.pdf,068c7c2d63826c4ae68d5c459c09d42c1604f4f913105055a8fe644d9fad3c4b,validado_pelo_autor
CAND-000973__92b52521,"Generative AI for Transformative Healthcare: A Comprehensive Study of Emerging Models, Applications, Case Studies and Limitations",evidencia_apoio,Saúde e medicina,"Explicabilidade, confiança e limites",Regulatória,1,"Generative AI for Transformative Healthcare: A Comprehensive Study of Emerging Models, Applications, Case Studies and Limitations",arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000973__92b52521.pdf,068c7c2d63826c4ae68d5c459c09d42c1604f4f913105055a8fe644d9fad3c4b,validado_pelo_autor
CAND-000980__a7082414,Optimization of hepatological clinical guidelines interpretation by large language models: a retrieval augmented generation-based framework,evidencia_apoio,Saúde e medicina,Controles técnicos e avaliação,Técnica,1,"Utilizing OpenAI’s GPT-4 Turbo model, we developed a customized LLM framework that incorporates retrieval augmented generation (RAG) and prompt engineering.",arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000980__a7082414.pdf,8e9ed482cb8f51d1576c45648ab640422ce943db71eec46e82ba7adf79af1dc2,validado_pelo_autor
CAND-000980__a7082414,Optimization of hepatological clinical guidelines interpretation by large language models: a retrieval augmented generation-based framework,evidencia_apoio,Saúde e medicina,Controles técnicos e avaliação,Interacional,1,"Utilizing OpenAI’s GPT-4 Turbo model, we developed a customized LLM framework that incorporates retrieval augmented generation (RAG) and prompt engineering.",arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000980__a7082414.pdf,8e9ed482cb8f51d1576c45648ab640422ce943db71eec46e82ba7adf79af1dc2,validado_pelo_autor
CAND-000980__a7082414,Optimization of hepatological clinical guidelines interpretation by large language models: a retrieval augmented generation-based framework,evidencia_apoio,Saúde e medicina,"Explicabilidade, confiança e limites",Técnica,1,"Utilizing OpenAI’s GPT-4 Turbo model, we developed a customized LLM framework that incorporates retrieval augmented generation (RAG) and prompt engineering.",arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000980__a7082414.pdf,8e9ed482cb8f51d1576c45648ab640422ce943db71eec46e82ba7adf79af1dc2,validado_pelo_autor
CAND-000980__a7082414,Optimization of hepatological clinical guidelines interpretation by large language models: a retrieval augmented generation-based framework,evidencia_apoio,Saúde e medicina,"Explicabilidade, confiança e limites",Interacional,1,"Utilizing OpenAI’s GPT-4 Turbo model, we developed a customized LLM framework that incorporates retrieval augmented generation (RAG) and prompt engineering.",arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000980__a7082414.pdf,8e9ed482cb8f51d1576c45648ab640422ce943db71eec46e82ba7adf79af1dc2,validado_pelo_autor
CAND-000980__a7082414,Optimization of hepatological clinical guidelines interpretation by large language models: a retrieval augmented generation-based framework,evidencia_apoio,Saúde e medicina,Governança do conhecimento,Técnica,1,"Utilizing OpenAI’s GPT-4 Turbo model, we developed a customized LLM framework that incorporates retrieval augmented generation (RAG) and prompt engineering.",arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000980__a7082414.pdf,8e9ed482cb8f51d1576c45648ab640422ce943db71eec46e82ba7adf79af1dc2,validado_pelo_autor
CAND-000980__a7082414,Optimization of hepatological clinical guidelines interpretation by large language models: a retrieval augmented generation-based framework,evidencia_apoio,Saúde e medicina,Governança do conhecimento,Interacional,1,"Utilizing OpenAI’s GPT-4 Turbo model, we developed a customized LLM framework that incorporates retrieval augmented generation (RAG) and prompt engineering.",arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000980__a7082414.pdf,8e9ed482cb8f51d1576c45648ab640422ce943db71eec46e82ba7adf79af1dc2,validado_pelo_autor
CAND-000985__85aeb890,The Opportunities and Risks of Large Language Models in Mental Health,evidencia_apoio,Saúde e medicina,Compliance e gestão de risco,Técnica,1,Viewpoint The Opportunities and Risks of Large Language Models in Mental Health,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000985__85aeb890.pdf,b33609a8691b8a3197e39b37efe7ea1424aefa4f78c5e412d0ac7aa6bd554c55,validado_pelo_autor
CAND-000985__85aeb890,The Opportunities and Risks of Large Language Models in Mental Health,evidencia_apoio,Saúde e medicina,Compliance e gestão de risco,Organizacional,1,Viewpoint The Opportunities and Risks of Large Language Models in Mental Health,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000985__85aeb890.pdf,b33609a8691b8a3197e39b37efe7ea1424aefa4f78c5e412d0ac7aa6bd554c55,validado_pelo_autor
CAND-000985__85aeb890,The Opportunities and Risks of Large Language Models in Mental Health,evidencia_apoio,Saúde e medicina,Compliance e gestão de risco,Regulatória,1,Viewpoint The Opportunities and Risks of Large Language Models in Mental Health,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000985__85aeb890.pdf,b33609a8691b8a3197e39b37efe7ea1424aefa4f78c5e412d0ac7aa6bd554c55,validado_pelo_autor
CAND-000985__85aeb890,The Opportunities and Risks of Large Language Models in Mental Health,evidencia_apoio,Saúde e medicina,Controles técnicos e avaliação,Técnica,1,Viewpoint The Opportunities and Risks of Large Language Models in Mental Health,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000985__85aeb890.pdf,b33609a8691b8a3197e39b37efe7ea1424aefa4f78c5e412d0ac7aa6bd554c55,validado_pelo_autor
CAND-000985__85aeb890,The Opportunities and Risks of Large Language Models in Mental Health,evidencia_apoio,Saúde e medicina,Controles técnicos e avaliação,Organizacional,1,Viewpoint The Opportunities and Risks of Large Language Models in Mental Health,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000985__85aeb890.pdf,b33609a8691b8a3197e39b37efe7ea1424aefa4f78c5e412d0ac7aa6bd554c55,validado_pelo_autor
CAND-000985__85aeb890,The Opportunities and Risks of Large Language Models in Mental Health,evidencia_apoio,Saúde e medicina,Controles técnicos e avaliação,Regulatória,1,Viewpoint The Opportunities and Risks of Large Language Models in Mental Health,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000985__85aeb890.pdf,b33609a8691b8a3197e39b37efe7ea1424aefa4f78c5e412d0ac7aa6bd554c55,validado_pelo_autor
CAND-000985__85aeb890,The Opportunities and Risks of Large Language Models in Mental Health,evidencia_apoio,Saúde e medicina,Accountability e auditoria,Técnica,1,Viewpoint The Opportunities and Risks of Large Language Models in Mental Health,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000985__85aeb890.pdf,b33609a8691b8a3197e39b37efe7ea1424aefa4f78c5e412d0ac7aa6bd554c55,validado_pelo_autor
CAND-000985__85aeb890,The Opportunities and Risks of Large Language Models in Mental Health,evidencia_apoio,Saúde e medicina,Accountability e auditoria,Organizacional,1,Viewpoint The Opportunities and Risks of Large Language Models in Mental Health,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000985__85aeb890.pdf,b33609a8691b8a3197e39b37efe7ea1424aefa4f78c5e412d0ac7aa6bd554c55,validado_pelo_autor
CAND-000985__85aeb890,The Opportunities and Risks of Large Language Models in Mental Health,evidencia_apoio,Saúde e medicina,Accountability e auditoria,Regulatória,1,Viewpoint The Opportunities and Risks of Large Language Models in Mental Health,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000985__85aeb890.pdf,b33609a8691b8a3197e39b37efe7ea1424aefa4f78c5e412d0ac7aa6bd554c55,validado_pelo_autor
CAND-000985__85aeb890,The Opportunities and Risks of Large Language Models in Mental Health,evidencia_apoio,Saúde e medicina,Supervisão humana e escalonamento,Técnica,1,Viewpoint The Opportunities and Risks of Large Language Models in Mental Health,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000985__85aeb890.pdf,b33609a8691b8a3197e39b37efe7ea1424aefa4f78c5e412d0ac7aa6bd554c55,validado_pelo_autor
CAND-000985__85aeb890,The Opportunities and Risks of Large Language Models in Mental Health,evidencia_apoio,Saúde e medicina,Supervisão humana e escalonamento,Organizacional,1,Viewpoint The Opportunities and Risks of Large Language Models in Mental Health,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000985__85aeb890.pdf,b33609a8691b8a3197e39b37efe7ea1424aefa4f78c5e412d0ac7aa6bd554c55,validado_pelo_autor
CAND-000985__85aeb890,The Opportunities and Risks of Large Language Models in Mental Health,evidencia_apoio,Saúde e medicina,Supervisão humana e escalonamento,Regulatória,1,Viewpoint The Opportunities and Risks of Large Language Models in Mental Health,arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-000985__85aeb890.pdf,b33609a8691b8a3197e39b37efe7ea1424aefa4f78c5e412d0ac7aa6bd554c55,validado_pelo_autor
CAND-001017__af7d2791,"Benchmarking large language models for congenital cataract parent counseling: safety, readability, and knowledge translation of developmental and genetic information",evidencia_apoio,Saúde e medicina,Compliance e gestão de risco,Técnica,1,"REVIEWED BY Runhan Shi, Fudan University, China John Davis Akkara",arquivos_tratados_aigovernanca/fulltext_repository/pdfs/CAND-001017__af7d2791.pdf,2919b679a3553d9d284024833f65b67e8eeafa119ce235803decf4934ec78849,validado_pelo_autor
